text,start,end,imdbid,imdbid_pe,season,episode,scaled_end,scaled_start,duration,tvad_name,tvad_index,bboxes,pred_ids
"Stephanie and Leonard kiss, then Stephanie glances over her shoulder as she leaves.",357.059,360.32,tt0898266,tt1256020,2,10,360.32,357.059,3.261,s02e10_seg02_clip_02,"[52, 53, 53, 54, 55, 55, 56, 57, 57, 58, 59, 59, 60, 61, 61, 62]","[[[570, 89, 617, 151], [242, 103, 272, 145]], [[240, 107, 273, 154]], [[240, 107, 273, 154]], [[238, 95, 272, 148]], [[260, 87, 300, 137]], [[260, 87, 300, 137]], [[252, 82, 292, 136]], [[222, 65, 286, 155]], [[222, 65, 286, 155]], [[226, 64, 292, 154]], [[226, 62, 293, 153]], [[226, 62, 293, 153]], [[218, 64, 288, 153]], [[209, 63, 279, 150]], [[209, 63, 279, 150]], [[205, 64, 277, 151]]]","{'nm0301959': [(0, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (14, 0), (15, 0)], 'nm0749081': [(3, 0)]}"
"Leonard peers at Penny and Sheldon, who gaze downward.",361.029,363.331,tt0898266,tt1256020,2,10,363.331,361.029,2.302,s02e10_seg02_clip_02,"[64, 65, 65, 66, 66, 67, 67, 68, 68, 69, 69, 70, 70, 71, 71, 71]","[[[202, 69, 273, 155]], [[395, 54, 445, 119], [180, 92, 225, 154]], [[395, 54, 445, 119], [180, 92, 225, 154]], [[181, 92, 227, 154], [395, 54, 445, 119]], [[181, 92, 227, 154], [395, 54, 445, 119]], [[396, 54, 446, 119], [182, 92, 226, 153]], [[396, 54, 446, 119], [182, 92, 226, 153]], [[396, 54, 446, 119], [181, 92, 226, 154]], [[396, 54, 446, 119], [181, 92, 226, 154]], [[180, 92, 225, 154], [397, 54, 447, 119]], [[180, 92, 225, 154], [397, 54, 447, 119]], [[180, 92, 226, 154], [398, 54, 448, 119]], [[180, 92, 226, 154], [398, 54, 448, 119]], [[197, 66, 269, 153]], [[197, 66, 269, 153]], [[197, 66, 269, 153]]]","{'nm0301959': [(0, 0), (13, 0), (14, 0), (15, 0)], 'nm1433588': [(1, 0), (2, 0), (3, 1), (4, 1), (5, 0), (6, 0), (7, 0), (8, 0), (9, 1), (10, 1), (11, 1), (12, 1)], 'nm0192505': [(1, 1), (2, 1), (3, 0), (4, 0), (5, 1), (6, 1), (7, 1), (8, 1), (9, 0), (10, 0), (11, 0), (12, 0)]}"
"As Leonard steps into the kitchen, Penny hands him her coffee cup.",378.592,381.333,tt0898266,tt1256020,2,10,381.333,378.592,2.741,s02e10_seg02_clip_02,"[119, 120, 120, 121, 121, 122, 123, 123, 124, 124, 125, 125, 126, 127, 127, 128]","[[[336, 95, 364, 131], [449, 36, 482, 83]], [[448, 38, 484, 86], [328, 98, 358, 137]], [[448, 38, 484, 86], [328, 98, 358, 137]], [[199, 92, 226, 130], [324, 101, 355, 140], [436, 41, 469, 90]], [[199, 92, 226, 130], [324, 101, 355, 140], [436, 41, 469, 90]], [[190, 92, 218, 130], [322, 101, 352, 141], [435, 44, 464, 92]], [[322, 103, 352, 142], [189, 96, 218, 135], [439, 45, 468, 92]], [[322, 103, 352, 142], [189, 96, 218, 135], [439, 45, 468, 92]], [[197, 94, 227, 133], [325, 104, 355, 141], [442, 43, 479, 92]], [[197, 94, 227, 133], [325, 104, 355, 141], [442, 43, 479, 92]], [[199, 94, 230, 132], [443, 42, 481, 92], [325, 104, 355, 141]], [[199, 94, 230, 132], [443, 42, 481, 92], [325, 104, 355, 141]], [[326, 104, 355, 141], [204, 96, 235, 137], [442, 42, 480, 92]], [[441, 43, 479, 93], [324, 105, 353, 142], [209, 99, 229, 136]], [[441, 43, 479, 93], [324, 105, 353, 142], [209, 99, 229, 136]], [[439, 45, 477, 94], [322, 104, 352, 142], [194, 104, 210, 135]]]","{'nm1433588': [(0, 1), (1, 0), (2, 0), (3, 2), (4, 2), (5, 2), (6, 2), (7, 2), (8, 2), (9, 2), (10, 1), (11, 1), (12, 2), (13, 0), (14, 0), (15, 0)], 'nm0301959': [(3, 0), (4, 0), (5, 0), (6, 1), (7, 1), (8, 0), (9, 0), (10, 0), (11, 0), (12, 1)], 'nm0192505': [(12, 0), (13, 1), (14, 1)]}"
Penny holds up a blue and green dress.,420.182,421.793,tt0898266,tt1256020,2,10,421.988,419.988,2.0,s02e10_seg02_clip_03,"[72, 72, 73, 73, 73, 74, 74, 75, 75, 75, 76, 76, 77, 77, 77, 78]","[[[238, 65, 273, 113], [393, 53, 427, 113]], [[238, 65, 273, 113], [393, 53, 427, 113]], [[236, 65, 272, 113], [394, 51, 427, 111]], [[236, 65, 272, 113], [394, 51, 427, 111]], [[236, 65, 272, 113], [394, 51, 427, 111]], [[235, 66, 272, 114], [394, 51, 428, 111]], [[235, 66, 272, 114], [394, 51, 428, 111]], [[237, 65, 272, 113], [394, 51, 428, 111]], [[237, 65, 272, 113], [394, 51, 428, 111]], [[237, 65, 272, 113], [394, 51, 428, 111]], [[289, 53, 367, 148], [0, 83, 31, 168]], [[289, 53, 367, 148], [0, 83, 31, 168]], [[290, 54, 367, 149], [0, 79, 33, 173]], [[290, 54, 367, 149], [0, 79, 33, 173]], [[290, 54, 367, 149], [0, 79, 33, 173]], [[290, 52, 369, 150], [0, 74, 36, 176]]]","{'nm0192505': [(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (12, 1), (13, 1), (14, 1), (15, 1)], 'nm0301959': [(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 0), (11, 0), (12, 0), (13, 0), (14, 0), (15, 0)]}"
"In the cafeteria, Leonard hurriedly sets his tray on Raj and Howard's table, then scratches his hips and his rear.",474.065,479.112,tt0898266,tt1256020,2,10,479.112,474.065,5.047,s02e10_seg02_clip_04,"[61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 74, 75, 76, 77]","[[[208, 59, 273, 138], [362, 53, 408, 148]], [[287, 37, 355, 136], [0, 58, 30, 143]], [[290, 38, 358, 135], [0, 58, 30, 144]], [[292, 39, 361, 135], [0, 58, 31, 144]], [], [], [], [], [[72, 112, 93, 140], [267, 68, 292, 101], [321, 137, 346, 166], [379, 101, 394, 119], [20, 116, 36, 138], [454, 150, 477, 180], [212, 108, 227, 135]], [[323, 138, 347, 166], [229, 73, 256, 108], [70, 112, 91, 139], [376, 100, 392, 119], [15, 114, 31, 137], [448, 153, 472, 183], [300, 98, 315, 117], [269, 97, 280, 113], [500, 98, 517, 118], [140, 131, 153, 153]], [[212, 77, 243, 114], [323, 138, 348, 167], [70, 112, 91, 139], [298, 98, 313, 117], [375, 100, 390, 119], [15, 115, 30, 137], [445, 147, 469, 180], [269, 98, 281, 117], [564, 54, 579, 77], [498, 94, 518, 117], [140, 133, 156, 154]], [[318, 135, 344, 163], [221, 95, 253, 134], [69, 110, 90, 138], [297, 95, 311, 115], [375, 99, 390, 117], [15, 114, 30, 136], [447, 143, 471, 177], [269, 97, 281, 117], [501, 57, 515, 78], [137, 131, 153, 153], [527, 44, 543, 64]], [[440, 140, 476, 182], [229, 58, 275, 123], [609, 103, 634, 134], [546, 104, 563, 131], [597, 154, 632, 207], [391, 115, 404, 145]], [[224, 26, 271, 91], [449, 144, 485, 188], [608, 158, 643, 213], [402, 123, 415, 154], [554, 110, 568, 131]], [[244, 28, 290, 95], [449, 151, 486, 195], [610, 165, 641, 217], [619, 118, 643, 147], [403, 129, 418, 162]], [[443, 156, 479, 200], [264, 43, 305, 107], [603, 169, 639, 223], [550, 123, 565, 148], [396, 135, 411, 166], [590, 42, 613, 76]]]","{'nm0192505': [(0, 0), (1, 1), (2, 1), (3, 1)], 'nm0301959': [(0, 1), (1, 0), (2, 0), (3, 0), (8, 1), (9, 1), (10, 0), (11, 1), (12, 1), (13, 0), (14, 0), (15, 1)], 'nm2471798': [(8, 2), (10, 1), (11, 0), (12, 0), (13, 1), (14, 1), (15, 0)], 'nm0374865': [(8, 5), (9, 5), (10, 6), (11, 6), (12, 4), (13, 2), (14, 2), (15, 2)]}"
Raj and Leonard peer over their shoulders.,529.943,531.517,tt0898266,tt1256020,2,10,531.73,529.73,2.0,s02e10_seg02_clip_05,"[61, 61, 62, 62, 63, 63, 63, 64, 64, 65, 65, 65, 66, 66, 67, 67]","[[[215, 98, 296, 206]], [[215, 98, 296, 206]], [[232, 56, 306, 149], [528, 98, 595, 178], [105, 41, 128, 77], [419, 50, 454, 101], [60, 57, 94, 95], [17, 93, 32, 112], [222, 37, 252, 74]], [[232, 56, 306, 149], [528, 98, 595, 178], [105, 41, 128, 77], [419, 50, 454, 101], [60, 57, 94, 95], [17, 93, 32, 112], [222, 37, 252, 74]], [[123, 40, 146, 75], [236, 63, 305, 164], [78, 57, 113, 95], [439, 53, 472, 100], [549, 96, 609, 172], [239, 37, 270, 74], [35, 92, 51, 111]], [[123, 40, 146, 75], [236, 63, 305, 164], [78, 57, 113, 95], [439, 53, 472, 100], [549, 96, 609, 172], [239, 37, 270, 74], [35, 92, 51, 111]], [[123, 40, 146, 75], [236, 63, 305, 164], [78, 57, 113, 95], [439, 53, 472, 100], [549, 96, 609, 172], [239, 37, 270, 74], [35, 92, 51, 111]], [[160, 41, 182, 76], [276, 55, 337, 155], [273, 37, 304, 77], [474, 53, 506, 101], [115, 58, 148, 95], [592, 92, 643, 165], [73, 93, 88, 112]], [[160, 41, 182, 76], [276, 55, 337, 155], [273, 37, 304, 77], [474, 53, 506, 101], [115, 58, 148, 95], [592, 92, 643, 165], [73, 93, 88, 112]], [[198, 45, 220, 79], [311, 41, 341, 80], [37, 45, 60, 80], [512, 60, 544, 105], [154, 63, 187, 98], [331, 53, 373, 140], [113, 95, 128, 114]], [[198, 45, 220, 79], [311, 41, 341, 80], [37, 45, 60, 80], [512, 60, 544, 105], [154, 63, 187, 98], [331, 53, 373, 140], [113, 95, 128, 114]], [[198, 45, 220, 79], [311, 41, 341, 80], [37, 45, 60, 80], [512, 60, 544, 105], [154, 63, 187, 98], [331, 53, 373, 140], [113, 95, 128, 114]], [[216, 50, 239, 84], [173, 66, 205, 102], [530, 62, 562, 109], [58, 49, 80, 85], [329, 46, 360, 85], [344, 63, 385, 143], [132, 98, 146, 118]], [[216, 50, 239, 84], [173, 66, 205, 102], [530, 62, 562, 109], [58, 49, 80, 85], [329, 46, 360, 85], [344, 63, 385, 143], [132, 98, 146, 118]], [[223, 53, 246, 88], [65, 54, 87, 89], [537, 66, 568, 113], [139, 102, 154, 121], [336, 50, 366, 91], [346, 69, 386, 148], [180, 70, 211, 105]], [[223, 53, 246, 88], [65, 54, 87, 89], [537, 66, 568, 113], [139, 102, 154, 121], [336, 50, 366, 91], [346, 69, 386, 148], [180, 70, 211, 105]]]","{'nm0374865': [(0, 0), (1, 0)], 'nm0301959': [(2, 0), (3, 0), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (12, 5), (13, 5)]}"
"His smile frozen, Howard gazes at Leonard.",537.292,539.326,tt0898266,tt1256020,2,10,539.326,537.292,2.034,s02e10_seg02_clip_05,"[85, 85, 85, 86, 86, 87, 87, 88, 88, 88, 89, 89, 90, 90, 91, 91]","[[[266, 88, 343, 189]], [[266, 88, 343, 189]], [[266, 88, 343, 189]], [[277, 77, 355, 185]], [[277, 77, 355, 185]], [[267, 88, 343, 191]], [[267, 88, 343, 191]], [[272, 82, 348, 186]], [[272, 82, 348, 186]], [[272, 82, 348, 186]], [[266, 88, 344, 189]], [[266, 88, 344, 189]], [[268, 83, 346, 186]], [[268, 83, 346, 186]], [[269, 84, 347, 186]], [[269, 84, 347, 186]]]","{'nm0374865': [(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (14, 0), (15, 0)]}"
Leonard scratches his thigh.,558.337,560.122,tt0898266,tt1256020,2,10,560.229,558.229,2.0,s02e10_seg02_clip_05,"[150, 151, 151, 152, 152, 152, 153, 153, 154, 154, 154, 155, 155, 156, 156, 157]","[[[545, 83, 611, 175], [58, 59, 91, 99], [109, 45, 132, 79], [252, 56, 328, 163], [415, 63, 446, 107], [22, 102, 36, 119]], [[544, 84, 609, 175], [58, 59, 91, 99], [251, 61, 327, 166], [108, 45, 131, 79], [415, 62, 446, 107], [22, 101, 36, 119]], [[544, 84, 609, 175], [58, 59, 91, 99], [251, 61, 327, 166], [108, 45, 131, 79], [415, 62, 446, 107], [22, 101, 36, 119]], [[258, 102, 287, 136], [190, 92, 221, 137], [416, 115, 444, 151], [323, 83, 341, 105], [223, 45, 238, 69], [46, 104, 60, 129], [243, 87, 261, 111]], [[258, 102, 287, 136], [190, 92, 221, 137], [416, 115, 444, 151], [323, 83, 341, 105], [223, 45, 238, 69], [46, 104, 60, 129], [243, 87, 261, 111]], [[258, 102, 287, 136], [190, 92, 221, 137], [416, 115, 444, 151], [323, 83, 341, 105], [223, 45, 238, 69], [46, 104, 60, 129], [243, 87, 261, 111]], [[257, 103, 286, 136], [186, 92, 218, 138], [416, 114, 443, 152], [324, 83, 341, 105], [241, 86, 260, 110], [46, 104, 60, 129]], [[257, 103, 286, 136], [186, 92, 218, 138], [416, 114, 443, 152], [324, 83, 341, 105], [241, 86, 260, 110], [46, 104, 60, 129]], [[257, 100, 286, 135], [188, 90, 220, 135], [415, 110, 443, 152], [241, 86, 260, 111], [46, 104, 59, 129]], [[257, 100, 286, 135], [188, 90, 220, 135], [415, 110, 443, 152], [241, 86, 260, 111], [46, 104, 59, 129]], [[257, 100, 286, 135], [188, 90, 220, 135], [415, 110, 443, 152], [241, 86, 260, 111], [46, 104, 59, 129]], [[258, 99, 286, 133], [187, 90, 218, 134], [415, 113, 441, 153], [324, 82, 340, 103], [240, 87, 256, 109]], [[258, 99, 286, 133], [187, 90, 218, 134], [415, 113, 441, 153], [324, 82, 340, 103], [240, 87, 256, 109]], [[186, 89, 217, 132], [258, 98, 286, 131], [414, 114, 441, 151], [325, 81, 341, 101], [466, 41, 478, 61], [237, 84, 254, 109], [513, 32, 528, 59]], [[186, 89, 217, 132], [258, 98, 286, 131], [414, 114, 441, 151], [325, 81, 341, 101], [466, 41, 478, 61], [237, 84, 254, 109], [513, 32, 528, 59]], [[257, 98, 285, 131], [187, 89, 218, 131], [414, 114, 441, 152], [325, 83, 341, 103], [236, 84, 253, 108], [530, 45, 540, 64], [213, 116, 234, 143]]]","{'nm2471798': [(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 1), (14, 1), (15, 0)], 'nm0301959': [(0, 3), (1, 2), (2, 2), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 0), (14, 0), (15, 1)], 'nm0374865': [(3, 2), (4, 2), (5, 2), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2)]}"
"Hospital, Stephanie rounds a corner and spots Sheldon sitting on a gurney.",562.677,565.824,tt0898266,tt1256020,2,10,565.824,562.677,3.147,s02e10_seg02_clip_05,"[164, 165, 166, 166, 167, 168, 168, 169, 170, 170, 171, 171, 172, 173, 173, 174]","[[[81, 80, 96, 102]], [[183, 60, 206, 88], [94, 80, 111, 104]], [[111, 83, 127, 106], [202, 62, 226, 91]], [[111, 83, 127, 106], [202, 62, 226, 91]], [[224, 65, 247, 92]], [[252, 66, 275, 94], [162, 90, 178, 115], [309, 110, 329, 133]], [[252, 66, 275, 94], [162, 90, 178, 115], [309, 110, 329, 133]], [[195, 91, 212, 116], [284, 69, 306, 96], [0, 133, 24, 183], [308, 106, 329, 130]], [[41, 135, 73, 179], [239, 92, 257, 117], [322, 109, 344, 135], [326, 69, 347, 95]], [[41, 135, 73, 179], [239, 92, 257, 117], [322, 109, 344, 135], [326, 69, 347, 95]], [[92, 129, 123, 174], [348, 94, 372, 126], [287, 88, 305, 111], [371, 59, 392, 88], [44, 89, 64, 117]], [[92, 129, 123, 174], [348, 94, 372, 126], [287, 88, 305, 111], [371, 59, 392, 88], [44, 89, 64, 117]], [[370, 75, 397, 110], [128, 120, 158, 162], [320, 77, 338, 100], [405, 46, 427, 76]], [[384, 69, 409, 104], [153, 111, 183, 155], [431, 44, 453, 72], [347, 65, 364, 90]], [[384, 69, 409, 104], [153, 111, 183, 155], [431, 44, 453, 72], [347, 65, 364, 90]], [[169, 106, 199, 151], [398, 62, 423, 96], [448, 38, 471, 66], [363, 58, 380, 83], [116, 52, 137, 86]]]","{'nm1433588': [(7, 2), (10, 0), (11, 0), (12, 1), (13, 1), (14, 1), (15, 0)], 'nm0749081': [(13, 0), (14, 0), (15, 1)]}"
Stephanie leads Leonard by the hand to his room.,860.258,862.082,tt0898266,tt1256020,2,10,862.17,860.17,2.0,s02e10_seg02_clip_11,"[15, 15, 15, 16, 16, 17, 17, 18, 18, 18, 19, 19, 20, 20, 21, 21]","[[[275, 93, 310, 156]], [[275, 93, 310, 156]], [[275, 93, 310, 156]], [[336, 127, 374, 186]], [[336, 127, 374, 186]], [[268, 69, 307, 132]], [[268, 69, 307, 132]], [[180, 61, 214, 122], [350, 56, 379, 101]], [[180, 61, 214, 122], [350, 56, 379, 101]], [[180, 61, 214, 122], [350, 56, 379, 101]], [[169, 76, 199, 137], [363, 107, 389, 146]], [[169, 76, 199, 137], [363, 107, 389, 146]], [[183, 81, 209, 135], [365, 97, 393, 143]], [[183, 81, 209, 135], [365, 97, 393, 143]], [[178, 81, 203, 134]], [[178, 81, 203, 134]]]","{'nm0301959': [(3, 0), (4, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (14, 0), (15, 0)]}"
"Later, Leonard walks into the laundry room where Penny folds clothes.",863.483,866.305,tt0898266,tt1256020,2,10,866.305,863.483,2.822,s02e10_seg02_clip_11,"[25, 26, 26, 27, 27, 28, 29, 29, 30, 30, 31, 32, 32, 33, 33, 34]","[[[291, 69, 313, 114], [335, 51, 358, 84]], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]",{}
Penny looks at her wristwatch.,904.772,905.846,tt0898266,tt1256020,2,10,906.309,904.309,2.0,s02e10_seg02_clip_11,"[153, 154, 154, 154, 155, 155, 156, 156, 156, 157, 157, 158, 158, 159, 159, 159]","[[[342, 56, 415, 158]], [[296, 52, 354, 141]], [[296, 52, 354, 141]], [[296, 52, 354, 141]], [[290, 53, 352, 141]], [[290, 53, 352, 141]], [[285, 55, 350, 144]], [[285, 55, 350, 144]], [[285, 55, 350, 144]], [[286, 62, 348, 150]], [[286, 62, 348, 150]], [[289, 69, 351, 156]], [[289, 69, 351, 156]], [[291, 71, 352, 156]], [[291, 71, 352, 156]], [[291, 71, 352, 156]]]","{'nm0301959': [(0, 0)], 'nm0192505': [(1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (14, 0), (15, 0)]}"
"In bed, Leonard and Stephanie pull away from each other and pant.",975.167,978.527,tt0898266,tt1256020,2,10,978.527,975.167,3.36,s02e10_seg02_clip_13,"[6, 6, 7, 8, 8, 9, 10, 11, 11, 12, 13, 13, 14, 15, 16, 16]","[[[223, 46, 283, 127], [400, 54, 448, 158]], [[223, 46, 283, 127], [400, 54, 448, 158]], [[220, 44, 281, 125], [399, 53, 449, 156]], [[400, 38, 454, 112]], [[400, 38, 454, 112]], [[401, 37, 456, 112], [193, 52, 251, 136]], [[401, 37, 455, 113], [212, 44, 261, 124]], [], [], [], [], [], [], [[319, 45, 362, 110], [501, 25, 576, 116]], [[316, 66, 357, 118], [230, 54, 270, 101]], [[316, 66, 357, 118], [230, 54, 270, 101]]]","{'nm0192505': [(0, 0), (1, 0), (2, 0), (6, 1)], 'nm0301959': [(0, 1), (1, 1), (3, 0), (4, 0), (5, 0), (6, 0), (13, 0)], 'nm0749081': [(14, 0), (15, 0)]}"
Leonard gapes as Stephanie cries.,1027.244,1028.722,tt0898266,tt1256020,2,10,1028.983,1026.983,2.0,s02e10_seg02_clip_13,"[168, 168, 169, 169, 170, 170, 170, 171, 171, 172, 172, 173, 173, 173, 174, 174]","[[[355, 45, 438, 151], [146, 121, 237, 234]], [[355, 45, 438, 151], [146, 121, 237, 234]], [[360, 68, 441, 167], [148, 123, 237, 235]], [[360, 68, 441, 167], [148, 123, 237, 235]], [[201, 76, 282, 187], [373, 71, 431, 188]], [[201, 76, 282, 187], [373, 71, 431, 188]], [[201, 76, 282, 187], [373, 71, 431, 188]], [[200, 76, 282, 186], [376, 77, 434, 193]], [[200, 76, 282, 186], [376, 77, 434, 193]], [[200, 77, 281, 186], [377, 73, 435, 185]], [[200, 77, 281, 186], [377, 73, 435, 185]], [[200, 76, 281, 188], [380, 80, 438, 184]], [[200, 76, 281, 188], [380, 80, 438, 184]], [[200, 76, 281, 188], [380, 80, 438, 184]], [[198, 76, 280, 187], [378, 76, 437, 178]], [[198, 76, 280, 187], [378, 76, 437, 178]]]","{'nm0749081': [(0, 0), (1, 0), (2, 0), (3, 0), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1)], 'nm0301959': [(0, 1), (1, 1), (2, 1), (3, 1), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (14, 0), (15, 0)]}"
"They stare at Leonard's sweater, which features a blue bird.",1043.058,1045.878,tt0898266,tt1256020,2,10,1045.878,1043.058,2.82,s02e10_seg02_clip_14,"[35, 35, 36, 37, 37, 38, 38, 39, 40, 40, 41, 41, 42, 42, 43, 44]","[[[364, 74, 440, 171], [174, 115, 249, 233]], [[364, 74, 440, 171], [174, 115, 249, 233]], [[364, 68, 442, 170], [173, 115, 252, 235]], [[361, 65, 443, 169], [176, 115, 252, 236]], [[361, 65, 443, 169], [176, 115, 252, 236]], [[361, 77, 445, 179], [180, 116, 254, 235]], [[361, 77, 445, 179], [180, 116, 254, 235]], [[361, 71, 443, 169], [177, 115, 254, 238]], [[355, 60, 440, 165], [174, 117, 253, 231]], [[355, 60, 440, 165], [174, 117, 253, 231]], [[355, 62, 440, 166], [174, 115, 252, 230]], [[355, 62, 440, 166], [174, 115, 252, 230]], [[354, 66, 436, 170], [175, 117, 252, 230]], [[354, 66, 436, 170], [175, 117, 252, 230]], [[360, 73, 442, 171], [175, 117, 253, 234]], [[363, 69, 443, 170], [174, 115, 252, 232]]]","{'nm0749081': [(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (13, 0), (14, 0), (15, 0)], 'nm0301959': [(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1)]}"
Leonard gazes downward at his sweater.,1105.629,1107.452,tt0898266,tt1256020,2,10,1107.54,1105.54,2.0,s02e10_seg02_clip_15,"[63, 63, 63, 64, 64, 65, 65, 66, 66, 66, 67, 67, 68, 68, 68, 69]","[[[301, 72, 370, 159], [180, 53, 222, 108]], [[301, 72, 370, 159], [180, 53, 222, 108]], [[301, 72, 370, 159], [180, 53, 222, 108]], [[301, 72, 370, 159], [176, 53, 218, 108]], [[301, 72, 370, 159], [176, 53, 218, 108]], [[301, 71, 370, 159], [166, 54, 209, 110]], [[301, 71, 370, 159], [166, 54, 209, 110]], [[302, 72, 371, 157], [157, 53, 200, 109]], [[302, 72, 371, 157], [157, 53, 200, 109]], [[302, 72, 371, 157], [157, 53, 200, 109]], [[293, 40, 360, 126], [208, 29, 245, 94], [168, 51, 207, 111], [11, 104, 78, 181], [563, 78, 610, 159], [461, 17, 484, 59], [514, 63, 549, 109]], [[293, 40, 360, 126], [208, 29, 245, 94], [168, 51, 207, 111], [11, 104, 78, 181], [563, 78, 610, 159], [461, 17, 484, 59], [514, 63, 549, 109]], [[293, 41, 360, 128], [211, 28, 248, 93], [170, 51, 210, 112], [12, 107, 78, 184], [562, 79, 610, 159], [459, 16, 484, 59]], [[293, 41, 360, 128], [211, 28, 248, 93], [170, 51, 210, 112], [12, 107, 78, 184], [562, 79, 610, 159], [459, 16, 484, 59]], [[293, 41, 360, 128], [211, 28, 248, 93], [170, 51, 210, 112], [12, 107, 78, 184], [562, 79, 610, 159], [459, 16, 484, 59]], [[287, 45, 354, 133], [213, 29, 249, 93], [6, 86, 66, 167], [170, 51, 210, 112], [560, 78, 604, 158], [463, 22, 484, 62]]]","{'nm2471798': [(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0)], 'nm0301959': [(10, 0), (11, 0), (12, 0), (13, 0), (14, 0), (15, 0)], 'nm0374865': [(10, 3), (11, 3), (12, 3), (13, 3), (14, 3), (15, 2)]}"
